,sn,name,mjd,flux,fluxerr,magsys,exptime,valid,lc,band,mag_sky,seeing,zp
2607,12254,12254,57717.60546875,11339.684051623637,241.5378977327903,AB,NaN,1,815,hsc::i2,NaN,NaN,32.89280319213867
2608,12254,12254,57720.58984375,27698.95654514159,158.87015111951743,AB,NaN,1,816,hsc::r2,NaN,NaN,33.092803955078125
2609,12254,12254,57776.39453125,8230.933809074379,72.3856046457405,AB,NaN,1,816,hsc::r2,NaN,NaN,32.53818130493164
2610,12254,12254,57783.4453125,11860.271449567552,232.14381342213622,AB,NaN,1,815,hsc::i2,NaN,NaN,32.89280319213867
2611,12254,12254,57717.6171875,11295.56870437145,112.4621989347874,AB,NaN,1,815,hsc::i2,NaN,NaN,32.89280319213867
2612,12254,12254,57776.3984375,13716.650080383648,106.3623017328891,AB,NaN,1,816,hsc::r2,NaN,NaN,33.092803955078125
2613,12254,12254,57717.609375,11174.33837591264,248.27923946984475,AB,NaN,1,815,hsc::i2,NaN,NaN,32.89280319213867
2614,12254,12254,57757.52734375,6069.275113074753,127.95550901933959,AB,NaN,1,813,hsc::Y,NaN,NaN,31.57840919494629
2615,12254,12254,57757.53125,6888.878404350892,143.48681033037252,AB,NaN,1,813,hsc::Y,NaN,NaN,31.69280242919922
2616,12254,12254,57757.53515625,6833.525597170359,167.79214774198925,AB,NaN,1,813,hsc::Y,NaN,NaN,31.69280242919922
2617,12254,12254,57778.62890625,3393.3521489955897,303.39268725224935,AB,NaN,1,813,hsc::Y,NaN,NaN,31.57840919494629
2618,12254,12254,57717.61328125,11673.799317499888,171.014289051276,AB,NaN,1,815,hsc::i2,NaN,NaN,32.89280319213867
2619,12285,12285,58787.515625,1286.0582725212141,64.13013443127481,AB,NaN,1,820,hsc::z,NaN,NaN,31.978408813476562
2620,12285,12285,58783.3125,640.2661495636512,112.39257996045056,AB,NaN,1,819,hsc::r2,NaN,NaN,32.53818130493164
2621,12285,12285,58783.30078125,787.0317263518497,83.19097372811973,AB,NaN,1,819,hsc::r2,NaN,NaN,32.53818130493164
2622,12285,12285,58789.30859375,3269.7401871369643,247.05340129237055,AB,NaN,1,818,hsc::i2,NaN,NaN,32.77840805053711
2623,12285,12285,58789.2734375,3225.4533390987326,181.88927952894693,AB,NaN,1,818,hsc::i2,NaN,NaN,32.77840805053711
2624,12285,12285,58783.4453125,2175.7218813548675,112.34359773615158,AB,NaN,1,818,hsc::i2,NaN,NaN,32.77840805053711
2625,12335,12335,57783.4453125,2417.6674220042332,225.7789836829901,AB,NaN,1,823,hsc::i2,NaN,NaN,32.89280319213867
2626,12335,12335,57747.51953125,11147.632561028955,159.30933849991948,AB,NaN,1,824,hsc::r2,NaN,NaN,33.092803955078125
2627,12335,12335,57776.39453125,1108.1536612119044,55.363305087111605,AB,NaN,1,824,hsc::r2,NaN,NaN,32.53818130493164
2628,12335,12335,57776.3984375,1709.738224351318,87.68754144534526,AB,NaN,1,824,hsc::r2,NaN,NaN,33.092803955078125
2629,12335,12335,57774.48828125,2378.269469935497,46.333292190376625,AB,NaN,1,825,hsc::z,NaN,NaN,32.092803955078125
2630,12335,12335,57786.46875,776.9096816449527,115.2127748313278,AB,NaN,1,824,hsc::r2,NaN,NaN,32.53818130493164
2631,12335,12335,57745.53125,4252.04424173385,144.63765424086625,AB,NaN,1,825,hsc::z,NaN,NaN,32.092803955078125
2632,12335,12335,57745.53515625,4559.053077359392,166.01329910179766,AB,NaN,1,825,hsc::z,NaN,NaN,32.092803955078125
2633,12335,12335,57774.484375,2161.248866602542,52.73638723218649,AB,NaN,1,825,hsc::z,NaN,NaN,31.978408813476562
2634,12335,12335,57774.4921875,2390.0022675530904,47.57083855121169,AB,NaN,1,825,hsc::z,NaN,NaN,32.092803955078125
2635,12335,12335,57783.5703125,1987.5110879477397,98.52166298645227,AB,NaN,1,825,hsc::z,NaN,NaN,32.092803955078125
2636,12335,12335,57783.57421875,2004.913667006974,97.2771699446663,AB,NaN,1,825,hsc::z,NaN,NaN,32.092803955078125
2637,12335,12335,57805.35546875,1007.6156468287488,110.08467198620755,AB,NaN,1,825,hsc::z,NaN,NaN,32.092803955078125
2638,12335,12335,57805.359375,1023.2010649646652,131.34155747865967,AB,NaN,1,825,hsc::z,NaN,NaN,32.092803955078125
2639,12335,12335,57805.36328125,1030.9438647676486,72.15266836494594,AB,NaN,1,825,hsc::z,NaN,NaN,32.092803955078125
2640,12335,12335,57786.45703125,960.4039698209045,93.70093406321833,AB,NaN,1,824,hsc::r2,NaN,NaN,33.092803955078125
2641,12335,12335,57783.44140625,2092.005295469354,167.8645225604249,AB,NaN,1,823,hsc::i2,NaN,NaN,32.89280319213867
2642,12335,12335,57819.4609375,411.6713894892065,59.9098472603816,AB,NaN,1,821,hsc::Y,NaN,NaN,31.57840919494629
2643,12335,12335,57776.58984375,3007.7345956810964,213.8745208435396,AB,NaN,1,823,hsc::i2,NaN,NaN,32.77840805053711
2644,12335,12335,57755.61328125,1510.7475989278137,66.71209478522148,AB,NaN,1,822,hsc::g,NaN,NaN,33.092803955078125
2645,12335,12335,57757.53515625,2308.782941600897,163.75826884763737,AB,NaN,1,821,hsc::Y,NaN,NaN,31.69280242919922
2646,12335,12335,57757.53125,2128.2717705222904,138.74915537748103,AB,NaN,1,821,hsc::Y,NaN,NaN,31.69280242919922
2647,12335,12335,57757.52734375,2168.8356739266856,123.16434897967439,AB,NaN,1,821,hsc::Y,NaN,NaN,31.57840919494629
2648,12335,12335,57783.4375,2294.5157039075098,124.81501435672648,AB,NaN,1,823,hsc::i2,NaN,NaN,32.77840805053711
2649,12348,12348,58787.53125,687.2583102789405,111.45579858699115,AB,NaN,1,827,hsc::z,NaN,NaN,32.092803955078125
2650,12348,12348,58787.52734375,766.0777726945576,109.09860259020485,AB,NaN,1,827,hsc::z,NaN,NaN,32.092803955078125
2651,12348,12348,58779.5390625,616.0509534147258,106.90408245236925,AB,NaN,1,827,hsc::z,NaN,NaN,32.092803955078125
2652,12348,12348,58779.51953125,503.13009778137246,96.76286030935901,AB,NaN,1,827,hsc::z,NaN,NaN,32.092803955078125
2653,12348,12348,58787.5234375,972.8323454515496,100.69296466012543,AB,NaN,1,827,hsc::z,NaN,NaN,32.092803955078125
2654,12348,12348,58783.4375,1041.3794246385648,156.69859061124956,AB,NaN,1,826,hsc::i2,NaN,NaN,32.89280319213867
2655,12348,12348,58783.43359375,1130.4947299250398,208.41600028726026,AB,NaN,1,826,hsc::i2,NaN,NaN,32.89280319213867
2656,12431,12431,58783.4375,4828.823198813397,160.00230166490786,AB,NaN,1,828,hsc::i2,NaN,NaN,32.89280319213867
2657,12431,12431,58837.33203125,672.7738491004686,122.12415836069715,AB,NaN,1,829,hsc::z,NaN,NaN,32.092803955078125
2658,12431,12431,58820.3125,1216.0299811466712,91.0306702791822,AB,NaN,1,829,hsc::z,NaN,NaN,32.092803955078125
2659,12431,12431,58820.2890625,1346.2798353647047,119.0935675113239,AB,NaN,1,829,hsc::z,NaN,NaN,32.092803955078125
2660,12431,12431,58814.24609375,1539.8252471229548,141.64671844960887,AB,NaN,1,829,hsc::z,NaN,NaN,32.092803955078125
2661,12431,12431,58814.2421875,1200.9770465353915,133.29181314187272,AB,NaN,1,829,hsc::z,NaN,NaN,32.092803955078125
2662,12431,12431,58814.23828125,1396.8182109557567,138.49543433950987,AB,NaN,1,829,hsc::z,NaN,NaN,32.092803955078125
2663,12431,12431,58787.53125,2713.932533044538,114.1411897262108,AB,NaN,1,829,hsc::z,NaN,NaN,32.092803955078125
2664,12431,12431,58787.52734375,2754.570128286749,111.84075361250679,AB,NaN,1,829,hsc::z,NaN,NaN,32.092803955078125
2665,12431,12431,58787.5234375,2665.2919993451446,103.65787531102782,AB,NaN,1,829,hsc::z,NaN,NaN,32.092803955078125
2666,12431,12431,58779.5390625,2515.535624203538,109.67354101431563,AB,NaN,1,829,hsc::z,NaN,NaN,32.092803955078125
2667,12431,12431,58779.51953125,2643.8737939552684,99.81300921094342,AB,NaN,1,829,hsc::z,NaN,NaN,32.092803955078125
2668,12431,12431,58783.453125,4718.938785910041,162.46184663657897,AB,NaN,1,828,hsc::i2,NaN,NaN,32.89280319213867
2669,12431,12431,58783.43359375,4814.891361935699,210.9112053876189,AB,NaN,1,828,hsc::i2,NaN,NaN,32.89280319213867
2670,12447,12447,57783.5234375,2818.948526421612,113.74539803623665,AB,NaN,1,834,hsc::z,NaN,NaN,31.978408813476562
2671,12447,12447,57805.34375,1653.1263124989766,158.32325041244772,AB,NaN,1,834,hsc::z,NaN,NaN,31.978408813476562
2672,12447,12447,57833.37109375,540.4566980021477,86.21154297265554,AB,NaN,1,830,hsc::Y,NaN,NaN,31.69280242919922
2673,12447,12447,57783.5703125,2993.7298821962936,99.93483105486055,AB,NaN,1,834,hsc::z,NaN,NaN,32.092803955078125
2674,12447,12447,57805.359375,1869.0727936288465,132.17579916797794,AB,NaN,1,834,hsc::z,NaN,NaN,32.092803955078125
2675,12447,12447,57805.35546875,1671.1691687786004,111.07874116840324,AB,NaN,1,834,hsc::z,NaN,NaN,32.092803955078125
2676,12447,12447,57774.55078125,3305.9906755099532,71.77801881977226,AB,NaN,1,834,hsc::z,NaN,NaN,31.978408813476562
2677,12447,12447,57833.37890625,479.433171403496,91.40735086836308,AB,NaN,1,830,hsc::Y,NaN,NaN,31.57840919494629
2678,12447,12447,57807.4765625,614.7825550357064,107.98958256453632,AB,NaN,1,833,hsc::r2,NaN,NaN,32.53818130493164
2679,12447,12447,57786.44921875,2305.948196762463,51.6431561263099,AB,NaN,1,833,hsc::r2,NaN,NaN,32.53818130493164
2680,12447,12447,57776.3984375,6813.087674332321,95.77993029805592,AB,NaN,1,833,hsc::r2,NaN,NaN,33.092803955078125
2681,12447,12447,57747.51171875,1100.3960333163463,161.26725702327823,AB,NaN,1,833,hsc::r2,NaN,NaN,32.53818130493164
2682,12447,12447,57783.44140625,5853.440537234759,170.95587666268338,AB,NaN,1,832,hsc::i2,NaN,NaN,32.89280319213867
2683,12447,12447,57783.4296875,5243.0484372832725,113.87538263776052,AB,NaN,1,832,hsc::i2,NaN,NaN,32.77840805053711
2684,12447,12447,57809.41796875,1001.94873374648,197.89181410472796,AB,NaN,1,832,hsc::i2,NaN,NaN,32.89280319213867
2685,12447,12447,57809.42578125,1598.2509394755607,271.7499772300358,AB,NaN,1,832,hsc::i2,NaN,NaN,32.77840805053711
2686,12447,12447,57776.51171875,6538.586355240575,132.6157997393841,AB,NaN,1,832,hsc::i2,NaN,NaN,32.77840805053711
2687,12447,12447,57783.4453125,5639.08195070175,228.0864397543849,AB,NaN,1,832,hsc::i2,NaN,NaN,32.89280319213867
2688,12447,12447,57816.46484375,1245.0894968466168,149.4760021857217,AB,NaN,1,832,hsc::i2,NaN,NaN,32.89280319213867
2689,12447,12447,57816.47265625,971.9232750928066,69.46624975883893,AB,NaN,1,832,hsc::i2,NaN,NaN,32.77840805053711
2690,12447,12447,57755.61328125,1813.712960224065,67.61246060655503,AB,NaN,1,831,hsc::g,NaN,NaN,33.092803955078125
2691,12447,12447,57842.2734375,629.0411276534048,102.02437497470167,AB,NaN,1,832,hsc::i2,NaN,NaN,32.89280319213867
2692,12447,12447,57774.4765625,3320.671914615272,64.92967498218457,AB,NaN,1,834,hsc::z,NaN,NaN,31.978408813476562
2693,12447,12447,57757.51953125,1468.7093926029765,87.58637205248908,AB,NaN,1,830,hsc::Y,NaN,NaN,31.57840919494629
2694,12447,12447,57755.60546875,1127.5784495388132,40.4586460500583,AB,NaN,1,831,hsc::g,NaN,NaN,32.53818130493164
2695,12447,12447,57811.39453125,895.0252688753174,146.72343326690267,AB,NaN,1,830,hsc::Y,NaN,NaN,31.57840919494629
2696,12473,12473,58755.453125,5682.436830093311,79.81203544054269,AB,NaN,1,836,hsc::r2,NaN,NaN,32.53818130493164
2697,12473,12473,58816.34765625,459.89734079510265,59.64638463913039,AB,NaN,1,836,hsc::r2,NaN,NaN,32.53818130493164
2698,12473,12473,58779.53515625,2164.7073426020042,92.56678331879971,AB,NaN,1,837,hsc::z,NaN,NaN,31.978408813476562
2699,12473,12473,58787.51953125,1431.247724115045,98.9485327506041,AB,NaN,1,837,hsc::z,NaN,NaN,31.978408813476562
2700,12473,12473,58755.5078125,9280.789344714247,166.99521853671504,AB,NaN,1,835,hsc::i2,NaN,NaN,32.77840805053711
2701,12486,12486,58814.24609375,1113.411357890041,141.4185997229045,AB,NaN,1,841,hsc::z,NaN,NaN,32.092803955078125
2702,12486,12486,58814.2421875,999.1299471105258,133.048926561008,AB,NaN,1,841,hsc::z,NaN,NaN,32.092803955078125
2703,12486,12486,58816.32421875,1658.8197827012132,105.88977802703401,AB,NaN,1,840,hsc::r2,NaN,NaN,33.092803955078125
2704,12486,12486,58818.4140625,2751.4542926658514,250.4573404307352,AB,NaN,1,839,hsc::i2,NaN,NaN,32.89280319213867
2705,12486,12486,58820.2890625,1361.9915653370815,119.53193544654968,AB,NaN,1,841,hsc::z,NaN,NaN,32.092803955078125
2706,12486,12486,58849.328125,915.2244494495715,128.8374009006549,AB,NaN,1,838,hsc::Y,NaN,NaN,31.69280242919922
2707,12486,12486,58814.23828125,1067.3401412209018,138.26126227453287,AB,NaN,1,841,hsc::z,NaN,NaN,32.092803955078125
2708,12507,12507,58783.44921875,2417.374835351945,137.29473350999993,AB,NaN,1,843,hsc::i2,NaN,NaN,32.77840805053711
2709,12507,12507,58779.53515625,1790.1577934688623,92.37726884445065,AB,NaN,1,845,hsc::z,NaN,NaN,31.978408813476562
2710,12507,12507,58755.453125,1926.1369810561957,72.07464373373394,AB,NaN,1,844,hsc::r2,NaN,NaN,32.53818130493164
2711,12507,12507,58755.5078125,2798.653317032495,161.0030507016847,AB,NaN,1,843,hsc::i2,NaN,NaN,32.77840805053711
2712,12507,12507,58815.359375,191.19770491630183,33.66735247160395,AB,NaN,1,842,hsc::g,NaN,NaN,32.53818130493164
2713,12507,12507,58787.51953125,1347.3712954623045,98.93023354052154,AB,NaN,1,845,hsc::z,NaN,NaN,31.978408813476562
2714,12569,12569,58816.34765625,1469.319298054538,62.41534506601612,AB,NaN,1,847,hsc::r2,NaN,NaN,32.53818130493164
2715,12569,12569,58815.359375,255.6238741102491,34.18454481937461,AB,NaN,1,846,hsc::g,NaN,NaN,32.53818130493164
2716,12569,12569,58787.51953125,5889.896960038316,105.39370374352877,AB,NaN,1,848,hsc::z,NaN,NaN,31.978408813476562
2717,12569,12569,58821.30859375,2318.471562173533,96.26341050761074,AB,NaN,1,848,hsc::z,NaN,NaN,31.978408813476562
2718,12569,12569,58837.39453125,2002.352014805527,166.01482925970177,AB,NaN,1,848,hsc::z,NaN,NaN,31.978408813476562
2719,12582,12582,57774.4921875,1080.9019504360297,43.190160464797565,AB,NaN,1,850,hsc::z,NaN,NaN,32.092803955078125
2720,12582,12582,57774.48828125,1058.626134734307,41.82319322743324,AB,NaN,1,850,hsc::z,NaN,NaN,32.092803955078125
2721,12582,12582,57783.5703125,918.6308961478793,96.56156810594882,AB,NaN,1,850,hsc::z,NaN,NaN,32.092803955078125
2722,12582,12582,57783.44140625,1314.0194658117923,166.96094615736814,AB,NaN,1,849,hsc::i2,NaN,NaN,32.89280319213867
2723,12582,12582,57783.4453125,1152.7457819350639,225.10813268012836,AB,NaN,1,849,hsc::i2,NaN,NaN,32.89280319213867
2724,12582,12582,57783.57421875,821.4424800779849,95.29155461739532,AB,NaN,1,850,hsc::z,NaN,NaN,32.092803955078125
2725,12602,12602,58874.32421875,790.550749735894,99.74518186811386,AB,NaN,1,852,hsc::i2,NaN,NaN,32.89280319213867
2726,12602,12602,58876.28125,615.0518556755038,92.27156145912912,AB,NaN,1,851,hsc::Y,NaN,NaN,31.69280242919922
2727,12602,12602,58876.27734375,535.2867860820246,83.73323532598323,AB,NaN,1,851,hsc::Y,NaN,NaN,31.69280242919922
2728,12602,12602,58876.2734375,426.90088244587565,69.99710216488646,AB,NaN,1,851,hsc::Y,NaN,NaN,31.69280242919922
2729,12602,12602,58876.2421875,554.3398690639784,93.89993437467027,AB,NaN,1,851,hsc::Y,NaN,NaN,31.69280242919922
2730,12602,12602,58874.3359375,888.5978080364689,133.61392798194692,AB,NaN,1,852,hsc::i2,NaN,NaN,32.89280319213867
2731,12602,12602,58869.28125,605.7356720984526,73.21822952026349,AB,NaN,1,851,hsc::Y,NaN,NaN,31.69280242919922
2732,12602,12602,58869.2734375,665.5229213404449,73.71793495965491,AB,NaN,1,851,hsc::Y,NaN,NaN,31.69280242919922
2733,12602,12602,58874.2421875,741.3280870528,100.25744954222203,AB,NaN,1,853,hsc::z,NaN,NaN,32.092803955078125
2734,12602,12602,58874.328125,906.1658628561948,110.13855448557496,AB,NaN,1,852,hsc::i2,NaN,NaN,32.89280319213867
2735,12602,12602,58874.24609375,715.3582251435145,100.09973145979309,AB,NaN,1,853,hsc::z,NaN,NaN,32.092803955078125
2736,12877,12877,58900.25,1154.7848421299752,182.0741651221684,AB,NaN,1,854,hsc::Y,NaN,NaN,31.69280242919922
2737,12877,12877,58904.25390625,1522.7798655745323,133.12060367030912,AB,NaN,1,855,hsc::r2,NaN,NaN,33.092803955078125
2738,12877,12877,58898.234375,1630.3237099679802,321.48609727809236,AB,NaN,1,856,hsc::z,NaN,NaN,32.092803955078125
2739,12877,12877,58904.2421875,1562.1459013650058,119.45176160199495,AB,NaN,1,855,hsc::r2,NaN,NaN,33.092803955078125
2740,12877,12877,58900.24609375,1276.1097586544165,225.4936699171285,AB,NaN,1,854,hsc::Y,NaN,NaN,31.69280242919922
2741,12877,12877,58904.24609375,1321.2776812135053,94.17594170378864,AB,NaN,1,855,hsc::r2,NaN,NaN,33.092803955078125
2742,12921,12921,57809.44140625,3157.225388113774,333.6148783223845,AB,NaN,1,858,hsc::i2,NaN,NaN,32.89280319213867
2743,12921,12921,57816.46484375,2549.937370135833,150.75928868479014,AB,NaN,1,858,hsc::i2,NaN,NaN,32.89280319213867
2744,12921,12921,57835.2578125,959.6281855460429,126.78753757501549,AB,NaN,1,858,hsc::i2,NaN,NaN,32.89280319213867
2745,12921,12921,57842.2734375,591.5430892258003,101.98440335679989,AB,NaN,1,858,hsc::i2,NaN,NaN,32.89280319213867
2746,12921,12921,57842.27734375,604.4226706190295,114.70525276953622,AB,NaN,1,858,hsc::i2,NaN,NaN,32.89280319213867
2747,12921,12921,57834.4296875,355.7715662863063,70.13142770297564,AB,NaN,1,860,hsc::z,NaN,NaN,32.092803955078125
2748,12921,12921,57834.42578125,601.3541209919584,76.19943654579545,AB,NaN,1,860,hsc::z,NaN,NaN,32.092803955078125
2749,12921,12921,57805.35546875,1193.0870188649235,110.78731123627293,AB,NaN,1,860,hsc::z,NaN,NaN,32.092803955078125
2750,12921,12921,57783.4375,1917.1944885884984,124.83302522983658,AB,NaN,1,858,hsc::i2,NaN,NaN,32.77840805053711
2751,12921,12921,57805.359375,1633.2133415000721,131.93102718453014,AB,NaN,1,860,hsc::z,NaN,NaN,32.092803955078125
2752,12921,12921,57774.4921875,266.67122570695824,40.36164122396157,AB,NaN,1,860,hsc::z,NaN,NaN,32.092803955078125
2753,12921,12921,57774.484375,264.5062179685249,47.0149741732537,AB,NaN,1,860,hsc::z,NaN,NaN,31.978408813476562
2754,12921,12921,57783.5703125,962.1645865096807,96.83551734922092,AB,NaN,1,860,hsc::z,NaN,NaN,32.092803955078125
2755,12921,12921,57783.57421875,976.0682941760923,95.56987582392841,AB,NaN,1,860,hsc::z,NaN,NaN,32.092803955078125
2756,12921,12921,57783.44140625,2091.7906708001656,167.8805024412369,AB,NaN,1,858,hsc::i2,NaN,NaN,32.89280319213867
2757,12921,12921,57786.45703125,1660.3390292959095,94.50932241682683,AB,NaN,1,859,hsc::r2,NaN,NaN,33.092803955078125
2758,12921,12921,57776.3984375,517.1784984964987,85.09383348557941,AB,NaN,1,859,hsc::r2,NaN,NaN,33.092803955078125
2759,12921,12921,57805.36328125,1551.8416166783313,73.2201926642455,AB,NaN,1,860,hsc::z,NaN,NaN,32.092803955078125
2760,12921,12921,57834.421875,542.5863191486292,101.76105397916095,AB,NaN,1,860,hsc::z,NaN,NaN,32.092803955078125
2761,12921,12921,57809.41796875,3269.754178328806,199.14098767487815,AB,NaN,1,858,hsc::i2,NaN,NaN,32.89280319213867
2762,12921,12921,57819.4609375,941.0070981726357,61.14291520187322,AB,NaN,1,857,hsc::Y,NaN,NaN,31.57840919494629
2763,12921,12921,57783.4453125,2301.5648905630164,225.79168238803302,AB,NaN,1,858,hsc::i2,NaN,NaN,32.89280319213867
2764,12921,12921,57786.46875,856.2693157800596,115.60980341971121,AB,NaN,1,859,hsc::r2,NaN,NaN,32.53818130493164
2765,12921,12921,57774.48828125,234.74252165869893,38.89403712195916,AB,NaN,1,860,hsc::z,NaN,NaN,32.092803955078125
2766,12921,12921,57833.37109375,557.165071654741,86.61988173915937,AB,NaN,1,857,hsc::Y,NaN,NaN,31.69280242919922
2767,12921,12921,57833.3671875,754.7666352132358,123.25688288548528,AB,NaN,1,857,hsc::Y,NaN,NaN,31.69280242919922
2768,12921,12921,57807.49609375,553.4415317370293,106.7749705330719,AB,NaN,1,859,hsc::r2,NaN,NaN,32.53818130493164
2769,12921,12921,57818.5078125,685.6106760441791,108.58819309486651,AB,NaN,1,859,hsc::r2,NaN,NaN,33.092803955078125
2770,12921,12921,57811.40625,1232.6856197422724,159.55005410264837,AB,NaN,1,857,hsc::Y,NaN,NaN,31.69280242919922
2771,12973,12973,57757.52734375,694.7758309759251,121.51540220166751,AB,NaN,1,861,hsc::Y,NaN,NaN,31.57840919494629
2772,12973,12973,57819.4609375,306.50605069154403,59.54629088161899,AB,NaN,1,861,hsc::Y,NaN,NaN,31.57840919494629
2773,12973,12973,57774.484375,975.2487471405135,49.06331843496971,AB,NaN,1,864,hsc::z,NaN,NaN,31.978408813476562
2774,12973,12973,57776.39453125,366.5589534635599,53.13096182794386,AB,NaN,1,863,hsc::r2,NaN,NaN,32.53818130493164
2775,12973,12973,57783.4375,1170.352395315198,123.70897741880977,AB,NaN,1,862,hsc::i2,NaN,NaN,32.77840805053711
2776,12973,12973,57776.58984375,1750.6536580535956,212.91207877740564,AB,NaN,1,862,hsc::i2,NaN,NaN,32.77840805053711
2777,13130,13130,58787.53125,704.2183629848452,111.41641007325082,AB,NaN,1,866,hsc::z,NaN,NaN,32.092803955078125
2778,13130,13130,58783.4375,1058.1250456954913,156.41435900884034,AB,NaN,1,865,hsc::i2,NaN,NaN,32.89280319213867
2779,13130,13130,58779.5390625,659.4379643229188,107.09871620679212,AB,NaN,1,866,hsc::z,NaN,NaN,32.092803955078125
2780,13130,13130,58787.5234375,586.5617593488064,100.64965264043393,AB,NaN,1,866,hsc::z,NaN,NaN,32.092803955078125
2781,13130,13130,58787.52734375,937.7427949528534,109.05849580233281,AB,NaN,1,866,hsc::z,NaN,NaN,32.092803955078125
2782,13130,13130,58779.51953125,713.2745059565169,96.97839245631727,AB,NaN,1,866,hsc::z,NaN,NaN,32.092803955078125
2783,13202,13202,57872.2734375,1209.8815846866298,184.91933227887063,AB,NaN,1,868,hsc::z,NaN,NaN,32.092803955078125
2784,13202,13202,57872.26953125,1537.7313151591043,137.67286525584478,AB,NaN,1,868,hsc::z,NaN,NaN,32.092803955078125
2785,13202,13202,57866.359375,1141.413940723887,95.49097623050571,AB,NaN,1,868,hsc::z,NaN,NaN,32.092803955078125
