sn,fieldid,mjd,band,flux,magsys,exptime,valid,fluxerr,zp,mag_sky,seeing,zpsys,lc,name
10780,227665,57872.265625,hsc::z,586.6802160524331,AB,NaN,1,104.22652112962037,32.092803955078125,NaN,NaN,ab,741,10780
10780,227665,57866.3671875,hsc::z,706.0490836610435,AB,NaN,1,124.07930893411368,32.092803955078125,NaN,NaN,ab,741,10780
10780,227665,57866.36328125,hsc::z,630.0808831919383,AB,NaN,1,103.32820867468358,32.092803955078125,NaN,NaN,ab,741,10780
10780,227665,57866.359375,hsc::z,769.0621123249379,AB,NaN,1,94.78876514130586,32.092803955078125,NaN,NaN,ab,741,10780
10878,256724,58788.35546875,hsc::g,3029.5297589515126,AB,NaN,1,62.335428000213774,32.53818130493164,NaN,NaN,ab,743,10878
10878,256724,58814.25,hsc::z,4099.4828218137945,AB,NaN,1,130.9900139615617,31.978408813476562,NaN,NaN,ab,746,10878
10878,256724,58787.53515625,hsc::z,5800.086136944676,AB,NaN,1,134.36576870740197,31.978408813476562,NaN,NaN,ab,746,10878
10878,256724,58755.6328125,hsc::z,3353.0381598340655,AB,NaN,1,265.9419299271935,31.978408813476562,NaN,NaN,ab,746,10878
10878,256724,58816.328125,hsc::r2,1951.805802161872,AB,NaN,1,47.34811452560044,32.53818130493164,NaN,NaN,ab,745,10878
10878,256724,58848.25390625,hsc::i2,762.5818464738933,AB,NaN,1,81.7341671137871,32.77840805053711,NaN,NaN,ab,744,10878
10878,256724,58819.4453125,hsc::z,3648.798890565004,AB,NaN,1,195.9792129691521,31.978408813476562,NaN,NaN,ab,746,10878
10878,256724,58821.32421875,hsc::z,3243.7340716094127,AB,NaN,1,100.9469786739283,31.978408813476562,NaN,NaN,ab,746,10878
10878,256724,58753.34765625,hsc::g,1838.7940358088672,AB,NaN,1,67.78066123567608,32.53818130493164,NaN,NaN,ab,743,10878
10878,256724,58792.421875,hsc::Y,2132.3725398744205,AB,NaN,1,190.49517513316493,31.57840919494629,NaN,NaN,ab,742,10878
10878,256724,58753.4375,hsc::g,1890.3773820620286,AB,NaN,1,46.75968626927942,32.53818130493164,NaN,NaN,ab,743,10878
10945,228463,57816.46484375,hsc::i2,1349.540277622855,AB,NaN,1,149.5507546287132,32.89280319213867,NaN,NaN,ab,748,10945
10945,228463,57805.36328125,hsc::z,562.008324959006,AB,NaN,1,70.97287227426334,32.092803955078125,NaN,NaN,ab,750,10945
10945,228463,57816.30859375,hsc::z,1009.8682138736746,AB,NaN,1,68.77112659078952,31.978408813476562,NaN,NaN,ab,750,10945
10945,228463,57834.421875,hsc::z,929.3197580402037,AB,NaN,1,102.72925991903851,32.092803955078125,NaN,NaN,ab,750,10945
10945,228463,57834.42578125,hsc::z,1160.445693801701,AB,NaN,1,77.48773078051643,32.092803955078125,NaN,NaN,ab,750,10945
10945,228463,57834.4296875,hsc::z,1202.1922755028943,AB,NaN,1,71.52913384727812,32.092803955078125,NaN,NaN,ab,750,10945
10945,228463,57834.43359375,hsc::z,1162.6211178147723,AB,NaN,1,60.12010401790239,31.978408813476562,NaN,NaN,ab,750,10945
10945,228463,57835.2578125,hsc::i2,1097.6245563405762,AB,NaN,1,127.0728717570099,32.89280319213867,NaN,NaN,ab,748,10945
10945,228463,57818.5078125,hsc::r2,562.0955013386613,AB,NaN,1,108.36232128589764,33.092803955078125,NaN,NaN,ab,749,10945
10945,228463,57842.2734375,hsc::i2,928.9452565677109,AB,NaN,1,102.3283605875382,32.89280319213867,NaN,NaN,ab,748,10945
10945,228463,57833.37109375,hsc::Y,564.3445448917846,AB,NaN,1,86.71536309700055,31.69280242919922,NaN,NaN,ab,747,10945
10945,228463,57833.3671875,hsc::Y,910.7280889800046,AB,NaN,1,123.32395889877421,31.69280242919922,NaN,NaN,ab,747,10945
10945,228463,57842.27734375,hsc::i2,780.095213290036,AB,NaN,1,115.01113494099398,32.89280319213867,NaN,NaN,ab,748,10945
11058,235670,58849.375,hsc::Y,6574.109109863653,AB,NaN,1,259.13135022928265,31.69280242919922,NaN,NaN,ab,751,11058
11058,235670,58869.2734375,hsc::Y,3567.195850671778,AB,NaN,1,79.94482679387244,31.69280242919922,NaN,NaN,ab,751,11058
11058,235670,58874.33203125,hsc::i2,18273.891296473015,AB,NaN,1,154.51875507241655,32.89280319213867,NaN,NaN,ab,753,11058
11058,235670,58874.2578125,hsc::z,5261.075799893185,AB,NaN,1,288.9108281874998,32.092803955078125,NaN,NaN,ab,755,11058
11058,235670,58869.27734375,hsc::Y,3699.438394498095,AB,NaN,1,105.27115050015723,31.69280242919922,NaN,NaN,ab,751,11058
11058,235670,58869.28125,hsc::Y,3462.1860897475894,AB,NaN,1,79.48306565320753,31.69280242919922,NaN,NaN,ab,751,11058
11058,235670,58876.2734375,hsc::Y,3837.504133160086,AB,NaN,1,77.05666777922528,31.69280242919922,NaN,NaN,ab,751,11058
11058,235670,58876.28125,hsc::Y,3885.3338647011196,AB,NaN,1,97.73627417120122,31.69280242919922,NaN,NaN,ab,751,11058
11058,235670,58904.23046875,hsc::r2,4889.597488014876,AB,NaN,1,268.75054789971585,33.092803955078125,NaN,NaN,ab,754,11058
11058,235670,58904.234375,hsc::r2,4985.718124526203,AB,NaN,1,172.52979224487802,33.092803955078125,NaN,NaN,ab,754,11058
11058,235670,58874.32421875,hsc::i2,18499.872115169226,AB,NaN,1,123.76087514102704,32.89280319213867,NaN,NaN,ab,753,11058
11058,235670,58839.3671875,hsc::i2,7810.166445016683,AB,NaN,1,878.3652660754392,32.89280319213867,NaN,NaN,ab,753,11058
11058,235670,58900.2421875,hsc::Y,2535.2018381345515,AB,NaN,1,291.54496726547063,31.69280242919922,NaN,NaN,ab,751,11058
11058,235670,58867.31640625,hsc::z,7124.123804000366,AB,NaN,1,246.37648578525412,32.092803955078125,NaN,NaN,ab,755,11058
11058,235670,58845.2890625,hsc::g,21636.912559964898,AB,NaN,1,94.77626266516774,33.092803955078125,NaN,NaN,ab,752,11058
11058,235670,58874.25390625,hsc::z,5743.432186604293,AB,NaN,1,195.81858320597397,32.092803955078125,NaN,NaN,ab,755,11058
11058,235670,58845.29296875,hsc::g,21881.997069105906,AB,NaN,1,90.21787805253179,33.092803955078125,NaN,NaN,ab,752,11058
11058,235670,58874.24609375,hsc::z,5462.929069571434,AB,NaN,1,107.23832087801385,32.092803955078125,NaN,NaN,ab,755,11058
11058,235670,58874.25,hsc::z,5439.167180370086,AB,NaN,1,146.89482429205447,32.092803955078125,NaN,NaN,ab,755,11058
11058,235670,58874.3359375,hsc::i2,18536.297099790812,AB,NaN,1,152.37734539858198,32.89280319213867,NaN,NaN,ab,753,11058
11058,235670,58874.328125,hsc::i2,18330.233237839075,AB,NaN,1,132.27872233007312,32.89280319213867,NaN,NaN,ab,753,11058
11058,235670,58900.23828125,hsc::Y,3194.620917037984,AB,NaN,1,280.3287176888346,31.69280242919922,NaN,NaN,ab,751,11058
11182,255118,59883.3828125,hsc::z,1709.4791603727301,AB,NaN,1,48.58852106666958,32.092803955078125,NaN,NaN,ab,757,11182
11182,255118,59874.359375,hsc::i2,2948.063521461795,AB,NaN,1,86.32599560378246,32.89280319213867,NaN,NaN,ab,756,11182
11182,255118,59874.35546875,hsc::i2,2702.107204903716,AB,NaN,1,186.1058348745771,32.89280319213867,NaN,NaN,ab,756,11182
11182,255118,59883.390625,hsc::z,1480.6067451272334,AB,NaN,1,148.83273368927934,32.092803955078125,NaN,NaN,ab,757,11182
11182,255118,59883.38671875,hsc::z,1801.232561434169,AB,NaN,1,70.43455435612184,32.092803955078125,NaN,NaN,ab,757,11182
11200,256721,59883.390625,hsc::z,2302.4918231932006,AB,NaN,1,149.55805350626335,32.092803955078125,NaN,NaN,ab,759,11200
11200,256721,59874.35546875,hsc::i2,7499.551605368887,AB,NaN,1,189.88154601124347,32.89280319213867,NaN,NaN,ab,758,11200
11200,256721,59874.359375,hsc::i2,7524.277864777087,AB,NaN,1,94.18792324042228,32.89280319213867,NaN,NaN,ab,758,11200
11200,256721,59884.2734375,hsc::z,2363.993316787206,AB,NaN,1,181.3808867288923,32.092803955078125,NaN,NaN,ab,759,11200
11200,256721,59883.38671875,hsc::z,2447.4667659946485,AB,NaN,1,71.95531328739725,32.092803955078125,NaN,NaN,ab,759,11200
11200,256721,59883.37890625,hsc::z,2401.255651288745,AB,NaN,1,50.154959761574986,32.092803955078125,NaN,NaN,ab,759,11200
11200,256721,59883.3828125,hsc::z,2423.954120068782,AB,NaN,1,50.7690556268906,32.092803955078125,NaN,NaN,ab,759,11200
11243,256721,58787.53125,hsc::z,2019.6966960020784,AB,NaN,1,113.3385031447423,32.092803955078125,NaN,NaN,ab,762,11243
11243,256721,58779.5390625,hsc::z,2601.899974623274,AB,NaN,1,109.68511543776789,32.092803955078125,NaN,NaN,ab,762,11243
11243,256721,58779.51953125,hsc::z,2592.556294531042,AB,NaN,1,99.82889189854195,32.092803955078125,NaN,NaN,ab,762,11243
11243,256721,58814.23828125,hsc::z,778.8851080175064,AB,NaN,1,137.88236515441423,32.092803955078125,NaN,NaN,ab,762,11243
11243,256721,58814.2421875,hsc::z,1019.3504122179482,AB,NaN,1,132.65462311071042,32.092803955078125,NaN,NaN,ab,762,11243
11243,256721,58820.3125,hsc::z,601.7283000813588,AB,NaN,1,90.0161967618445,32.092803955078125,NaN,NaN,ab,762,11243
11243,256721,58783.453125,hsc::i2,4105.5042407606015,AB,NaN,1,161.80107978369242,32.89280319213867,NaN,NaN,ab,761,11243
11243,256721,58783.4375,hsc::i2,3978.9891188306356,AB,NaN,1,159.3338988813002,32.89280319213867,NaN,NaN,ab,761,11243
11243,256721,58783.43359375,hsc::i2,3978.83101209244,AB,NaN,1,210.40507572082916,32.89280319213867,NaN,NaN,ab,761,11243
11243,256721,58753.43359375,hsc::g,623.0337816605892,AB,NaN,1,94.15451546892714,33.092803955078125,NaN,NaN,ab,760,11243
11243,256721,58753.34375,hsc::g,659.8424953667894,AB,NaN,1,105.75752569067261,33.092803955078125,NaN,NaN,ab,760,11243
11243,256721,58787.5234375,hsc::z,2183.812684166654,AB,NaN,1,102.77387706797602,32.092803955078125,NaN,NaN,ab,762,11243
11243,256721,58787.52734375,hsc::z,2160.5471404682494,AB,NaN,1,111.02168282023338,32.092803955078125,NaN,NaN,ab,762,11243
11309,226866,57818.5078125,hsc::r2,1698.353984150644,AB,NaN,1,110.21966223058423,33.092803955078125,NaN,NaN,ab,765,11309
11309,226866,57835.2578125,hsc::i2,4714.385677254918,AB,NaN,1,131.2272000487719,32.89280319213867,NaN,NaN,ab,764,11309
11309,226866,57834.421875,hsc::z,1845.7023238672175,AB,NaN,1,103.64921630786748,32.092803955078125,NaN,NaN,ab,766,11309
11309,226866,57816.46484375,hsc::i2,2482.5639389473718,AB,NaN,1,150.92579959506602,32.89280319213867,NaN,NaN,ab,764,11309
11309,226866,57869.26171875,hsc::i2,1231.3686932824112,AB,NaN,1,163.00176256405683,32.89280319213867,NaN,NaN,ab,764,11309
11309,226866,57842.27734375,hsc::i2,3998.0278104313547,AB,NaN,1,119.04611492047381,32.89280319213867,NaN,NaN,ab,764,11309
11309,226866,57842.2734375,hsc::i2,3868.5662430949756,AB,NaN,1,106.84387096447136,32.89280319213867,NaN,NaN,ab,764,11309
11309,226866,57834.42578125,hsc::z,1777.5944917516815,AB,NaN,1,78.70334623856894,32.092803955078125,NaN,NaN,ab,766,11309
11309,226866,57816.46875,hsc::i2,2331.9544964195265,AB,NaN,1,82.25307456266034,32.77840805053711,NaN,NaN,ab,764,11309
11309,226866,57818.51171875,hsc::r2,1162.8745206204264,AB,NaN,1,59.500422297483624,32.53818130493164,NaN,NaN,ab,765,11309
11309,226866,57833.3984375,hsc::Y,1260.6859291835249,AB,NaN,1,186.92918372837298,31.69280242919922,NaN,NaN,ab,763,11309
11309,226866,57833.375,hsc::Y,1296.7103508170605,AB,NaN,1,91.03045877417645,31.57840919494629,NaN,NaN,ab,763,11309
11309,226866,57833.37109375,hsc::Y,1514.5440849161448,AB,NaN,1,87.80586853012584,31.69280242919922,NaN,NaN,ab,763,11309
11309,226866,57833.3671875,hsc::Y,1245.7624734906874,AB,NaN,1,124.093097870289,31.69280242919922,NaN,NaN,ab,763,11309
11309,226866,57833.36328125,hsc::Y,1363.9427735382483,AB,NaN,1,145.72013413738233,31.69280242919922,NaN,NaN,ab,763,11309
11309,226866,57866.359375,hsc::z,882.3168820458094,AB,NaN,1,94.78638083489413,32.092803955078125,NaN,NaN,ab,766,11309
11309,226866,57816.30859375,hsc::z,805.150100178702,AB,NaN,1,68.62044032693987,31.978408813476562,NaN,NaN,ab,766,11309
11309,226866,57834.4296875,hsc::z,1728.312130192299,AB,NaN,1,72.84431579867459,32.092803955078125,NaN,NaN,ab,766,11309
11371,228467,57757.53125,hsc::Y,720.2558223125326,AB,NaN,1,136.82809440168404,31.69280242919922,NaN,NaN,ab,767,11371
11371,228467,57783.44140625,hsc::i2,1648.8845201069919,AB,NaN,1,167.16408663146947,32.89280319213867,NaN,NaN,ab,768,11371
11371,228467,57783.4453125,hsc::i2,1369.0232671937222,AB,NaN,1,225.25881436874994,32.89280319213867,NaN,NaN,ab,768,11371
11371,228467,57783.57421875,hsc::z,998.3873307146815,AB,NaN,1,95.56652595355479,32.092803955078125,NaN,NaN,ab,770,11371
11371,228467,57783.5703125,hsc::z,884.7247096606441,AB,NaN,1,96.83295718967214,32.092803955078125,NaN,NaN,ab,770,11371
11371,228467,57774.4921875,hsc::z,1196.547816935464,AB,NaN,1,43.840209189869,32.092803955078125,NaN,NaN,ab,770,11371
11371,228467,57805.35546875,hsc::z,558.8277551261147,AB,NaN,1,109.12719368605134,32.092803955078125,NaN,NaN,ab,770,11371
11371,228467,57776.3984375,hsc::r2,612.9657919135441,AB,NaN,1,85.40092186864443,33.092803955078125,NaN,NaN,ab,769,11371
11371,228467,57774.48828125,hsc::z,1277.72848079838,AB,NaN,1,42.494151021933924,32.092803955078125,NaN,NaN,ab,770,11371
11413,255920,58787.53125,hsc::z,990.8286240499735,AB,NaN,1,111.74584470460793,32.092803955078125,NaN,NaN,ab,772,11413
11413,255920,58787.52734375,hsc::z,952.2283551125092,AB,NaN,1,109.39522523548635,32.092803955078125,NaN,NaN,ab,772,11413
11413,255920,58787.5234375,hsc::z,990.6654764819948,AB,NaN,1,101.0146267739859,32.092803955078125,NaN,NaN,ab,772,11413
11413,255920,58779.5390625,hsc::z,1528.0902823002953,AB,NaN,1,108.025707323553,32.092803955078125,NaN,NaN,ab,772,11413
11413,255920,58783.453125,hsc::i2,1911.5990820700856,AB,NaN,1,159.85250608325404,32.89280319213867,NaN,NaN,ab,771,11413
11413,255920,58783.4375,hsc::i2,1575.3468203887585,AB,NaN,1,157.3536978214729,32.89280319213867,NaN,NaN,ab,771,11413
11413,255920,58783.43359375,hsc::i2,1812.9026252993044,AB,NaN,1,208.90932467332087,32.89280319213867,NaN,NaN,ab,771,11413
11413,255920,58779.51953125,hsc::z,1555.6794663852954,AB,NaN,1,98.00305610481252,32.092803955078125,NaN,NaN,ab,772,11413
11415,227670,57786.45703125,hsc::r2,9545.966050422252,AB,NaN,1,106.38634053939629,33.092803955078125,NaN,NaN,ab,775,11415
11415,227670,57834.42578125,hsc::z,1362.267179938072,AB,NaN,1,77.86642587925044,32.092803955078125,NaN,NaN,ab,776,11415
11415,227670,57834.421875,hsc::z,1453.4360722544395,AB,NaN,1,103.01537821675592,32.092803955078125,NaN,NaN,ab,776,11415
11415,227670,57805.36328125,hsc::z,2463.203200986957,AB,NaN,1,75.20300822356647,32.092803955078125,NaN,NaN,ab,776,11415
11415,227670,57805.359375,hsc::z,2606.7718221168443,AB,NaN,1,133.04195830316982,32.092803955078125,NaN,NaN,ab,776,11415
11415,227670,57774.4921875,hsc::z,2981.60865910724,AB,NaN,1,49.2871900458691,32.092803955078125,NaN,NaN,ab,776,11415
11415,227670,57783.57421875,hsc::z,4044.2534394997037,AB,NaN,1,100.3298737130601,32.092803955078125,NaN,NaN,ab,776,11415
11415,227670,57783.5703125,hsc::z,3912.63817901044,AB,NaN,1,101.53639275114631,32.092803955078125,NaN,NaN,ab,776,11415
11415,227670,57783.5234375,hsc::z,3637.729801793121,AB,NaN,1,115.00696276513855,31.978408813476562,NaN,NaN,ab,776,11415
11415,227670,57774.48828125,hsc::z,2788.819185694976,AB,NaN,1,48.09101485243239,32.092803955078125,NaN,NaN,ab,776,11415
11415,227670,57776.3984375,hsc::r2,8509.183997558395,AB,NaN,1,98.69729567657932,33.092803955078125,NaN,NaN,ab,775,11415
11415,227670,57805.35546875,hsc::z,2612.3832405404214,AB,NaN,1,112.10827793088913,32.092803955078125,NaN,NaN,ab,776,11415
11415,227670,57818.5078125,hsc::r2,1465.716249773203,AB,NaN,1,109.6464488615051,33.092803955078125,NaN,NaN,ab,775,11415
11415,227670,57866.359375,hsc::z,742.3045482915018,AB,NaN,1,94.57609803936877,32.092803955078125,NaN,NaN,ab,776,11415
11415,227670,57809.42578125,hsc::i2,3792.3915476264065,AB,NaN,1,273.082752500431,32.77840805053711,NaN,NaN,ab,774,11415
11415,227670,57809.41796875,hsc::i2,4431.463961054086,AB,NaN,1,199.92078025266972,32.89280319213867,NaN,NaN,ab,774,11415
11415,227670,57835.2578125,hsc::i2,1090.212663674758,AB,NaN,1,127.2666518357783,32.89280319213867,NaN,NaN,ab,774,11415
11415,227670,57842.2734375,hsc::i2,1186.0066325174805,AB,NaN,1,102.58296857696499,32.89280319213867,NaN,NaN,ab,774,11415
11415,227670,57809.44140625,hsc::i2,4779.595192438587,AB,NaN,1,334.07979199064874,32.89280319213867,NaN,NaN,ab,774,11415
11415,227670,57783.44140625,hsc::i2,8751.019626512358,AB,NaN,1,173.6190551345851,32.89280319213867,NaN,NaN,ab,774,11415
11415,227670,57783.4453125,hsc::i2,8318.07731756668,AB,NaN,1,230.0900394040423,32.89280319213867,NaN,NaN,ab,774,11415
11415,227670,57811.40625,hsc::Y,1477.3337345481928,AB,NaN,1,159.7294507917584,31.69280242919922,NaN,NaN,ab,773,11415
11415,227670,57833.36328125,hsc::Y,849.7562256904996,AB,NaN,1,145.1147964941996,31.69280242919922,NaN,NaN,ab,773,11415
11415,227670,57834.4296875,hsc::z,1405.0419300427297,AB,NaN,1,71.93895577866985,32.092803955078125,NaN,NaN,ab,776,11415
11415,227670,57833.3671875,hsc::Y,868.4659944845484,AB,NaN,1,123.38152915815424,31.69280242919922,NaN,NaN,ab,773,11415
11415,227670,57833.37109375,hsc::Y,756.1712431026095,AB,NaN,1,86.79708240896522,31.69280242919922,NaN,NaN,ab,773,11415
11415,227670,57842.27734375,hsc::i2,962.1251343617099,AB,NaN,1,115.23776272433346,32.89280319213867,NaN,NaN,ab,774,11415
11415,227670,57816.46484375,hsc::i2,2765.899997174677,AB,NaN,1,151.26896144866166,32.89280319213867,NaN,NaN,ab,774,11415
11456,230867,57783.43359375,hsc::i2,1761.335038938217,AB,NaN,1,106.01014638728786,32.77840805053711,NaN,NaN,ab,777,11456
11456,230867,57774.5546875,hsc::z,1726.3002506186751,AB,NaN,1,65.20424563093123,31.978408813476562,NaN,NaN,ab,779,11456
11456,230867,57747.51953125,hsc::r2,7208.88860271315,AB,NaN,1,155.20284061804006,33.092803955078125,NaN,NaN,ab,778,11456
11456,230867,57816.31640625,hsc::z,547.6305376823491,AB,NaN,1,75.10537802221064,31.978408813476562,NaN,NaN,ab,779,11456
11456,230867,57805.34765625,hsc::z,764.8651620448456,AB,NaN,1,120.0857031276689,31.978408813476562,NaN,NaN,ab,779,11456
11524,228463,57717.6171875,hsc::i2,1196.5216237348004,AB,NaN,1,97.79270550574404,32.89280319213867,NaN,NaN,ab,781,11524
11524,228463,57717.62109375,hsc::i2,1273.002991791909,AB,NaN,1,94.30906779631866,32.89280319213867,NaN,NaN,ab,781,11524
11524,228463,57715.53125,hsc::z,871.2154034182776,AB,NaN,1,119.30500394208845,32.092803955078125,NaN,NaN,ab,782,11524
11524,228463,57717.60546875,hsc::i2,1386.259540355376,AB,NaN,1,235.09593165600708,32.89280319213867,NaN,NaN,ab,781,11524
11524,228463,57715.62890625,hsc::Y,894.763079898854,AB,NaN,1,116.41131956616286,31.69280242919922,NaN,NaN,ab,780,11524
11524,228463,57715.53515625,hsc::z,866.58216304633,AB,NaN,1,101.05542981745678,32.092803955078125,NaN,NaN,ab,782,11524
11524,228463,57715.625,hsc::Y,824.8064126459496,AB,NaN,1,74.54202578083404,31.69280242919922,NaN,NaN,ab,780,11524
11524,228463,57715.62109375,hsc::Y,778.4072781623324,AB,NaN,1,99.26850253163205,31.69280242919922,NaN,NaN,ab,780,11524
11524,228463,57717.61328125,hsc::i2,1160.4600484834684,AB,NaN,1,161.75963931800146,32.89280319213867,NaN,NaN,ab,781,11524
11528,227670,57774.48828125,hsc::z,764.9543413394949,AB,NaN,1,40.66104542448233,32.092803955078125,NaN,NaN,ab,784,11528
11528,227670,57745.53515625,hsc::z,1422.3602082008078,AB,NaN,1,163.33682343759438,32.092803955078125,NaN,NaN,ab,784,11528
11528,227670,57783.57421875,hsc::z,518.5447154553506,AB,NaN,1,94.74555358048917,32.092803955078125,NaN,NaN,ab,784,11528
11528,227670,57774.4921875,hsc::z,704.7623305048269,AB,NaN,1,42.06561037485249,32.092803955078125,NaN,NaN,ab,784,11528
11528,227670,57757.53125,hsc::Y,874.2648570818485,AB,NaN,1,136.97619293675749,31.69280242919922,NaN,NaN,ab,783,11528
11528,227670,57745.53125,hsc::z,1339.2298454320332,AB,NaN,1,141.55774402537386,32.092803955078125,NaN,NaN,ab,784,11528
11595,229267,57783.44140625,hsc::i2,897.0998782644077,AB,NaN,1,166.8062573013462,32.89280319213867,NaN,NaN,ab,785,11595
11595,229267,57805.36328125,hsc::z,408.93288925045226,AB,NaN,1,70.54616011783591,32.092803955078125,NaN,NaN,ab,786,11595
11595,229267,57774.48828125,hsc::z,1012.5352693571122,AB,NaN,1,41.66851736899375,32.092803955078125,NaN,NaN,ab,786,11595
11595,229267,57783.57421875,hsc::z,787.4308550862017,AB,NaN,1,95.31455625139847,32.092803955078125,NaN,NaN,ab,786,11595
11595,229267,57774.4921875,hsc::z,960.2624534262136,AB,NaN,1,43.040470687261376,32.092803955078125,NaN,NaN,ab,786,11595
11595,229267,57783.5703125,hsc::z,713.6800659618866,AB,NaN,1,96.58422316060529,32.092803955078125,NaN,NaN,ab,786,11595
11622,255917,58848.25390625,hsc::i2,3325.746289575282,AB,NaN,1,86.50077337626477,32.77840805053711,NaN,NaN,ab,788,11622
11622,255917,58821.32421875,hsc::z,4333.118094354079,AB,NaN,1,102.98159169482582,31.978408813476562,NaN,NaN,ab,790,11622
11622,255917,58819.4453125,hsc::z,4484.279155569398,AB,NaN,1,197.03982439969167,31.978408813476562,NaN,NaN,ab,790,11622
11622,255917,58814.25,hsc::z,4771.32732666462,AB,NaN,1,131.7940159341898,31.978408813476562,NaN,NaN,ab,790,11622
11622,255917,58816.328125,hsc::r2,9193.368768161143,AB,NaN,1,66.7398331991073,32.53818130493164,NaN,NaN,ab,789,11622
11622,255917,58845.28125,hsc::g,388.960613140618,AB,NaN,1,35.784927520483784,32.53818130493164,NaN,NaN,ab,787,11622
11751,226866,57872.26953125,hsc::z,1324.5952405619637,AB,NaN,1,137.7725010069404,32.092803955078125,NaN,NaN,ab,792,11751
11751,226866,57872.265625,hsc::z,1596.738589075317,AB,NaN,1,105.67981877782681,32.092803955078125,NaN,NaN,ab,792,11751
11751,226866,57872.2734375,hsc::z,1929.1675166893224,AB,NaN,1,184.99356551006784,32.092803955078125,NaN,NaN,ab,792,11751
11751,226866,57872.26171875,hsc::z,1484.0822985025395,AB,NaN,1,96.02182573059343,32.092803955078125,NaN,NaN,ab,792,11751
